,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b1,b2,b3,sigma,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20],mu[21],mu[22],mu[23],mu[24],mu[25],mu[26],mu[27],mu[28],mu[29],mu[30]
337,46.0694,1.0,0.621484,2.0,3.0,0.0,-43.9537,0.00845089,0.833144,0.767151,0.122635,0.670144,0.519976,0.221517,-0.242035,1.29769,0.535598,-0.53544,0.265813,0.918832,-1.20704,0.48693,-0.440757,0.326828,-1.2171,-2.16292,0.0553888,0.516993,1.58714,-0.0200429,-1.16684,0.493555,-0.104733,1.13787,-1.85928,-1.02438,1.76406,-1.04427,-0.953046,0.857516,0.575567
338,45.7097,0.974372,0.621484,3.0,7.0,0.0,-45.4188,-0.0272681,0.848648,0.779387,0.127667,0.64502,0.49224,0.192719,-0.285308,1.28285,0.510616,-0.578552,0.235656,0.901082,-1.26368,0.458645,-0.485494,0.2933,-1.27277,-2.237,0.0221472,0.491197,1.57715,-0.055572,-1.22431,0.464747,-0.139934,1.12318,-1.92775,-1.07657,1.76018,-1.0988,-1.00718,0.836803,0.54735
339,45.0767,0.898077,0.621484,2.0,7.0,0.0,-43.8991,0.0232714,0.853476,0.799446,0.144413,0.712549,0.5575,0.221874,-0.214085,1.36466,0.557119,-0.552041,0.281778,0.94904,-1.23317,0.523207,-0.432514,0.374251,-1.25119,-2.21467,0.0606853,0.541172,1.66478,-0.0107083,-1.18151,0.534293,-0.110127,1.18018,-1.90339,-1.05308,1.82724,-1.06034,-0.958227,0.898341,0.624528
340,40.4436,0.893857,0.621484,3.0,7.0,0.0,-39.6417,-0.0224512,0.824945,0.745397,0.0923634,0.620763,0.473345,0.209096,-0.290609,1.23245,0.50596,-0.541996,0.237754,0.886119,-1.21417,0.441085,-0.471827,0.266804,-1.21606,-2.15823,0.0351906,0.484281,1.51529,-0.0456512,-1.18534,0.443145,-0.116256,1.09593,-1.85783,-1.02597,1.7101,-1.05938,-0.978111,0.812729,0.517838
341,41.9747,1.0,0.621484,3.0,7.0,0.0,-39.3824,-0.00246055,0.907851,0.818415,0.169124,0.703801,0.541738,0.255098,-0.300251,1.37568,0.579914,-0.571689,0.284611,0.998371,-1.31237,0.506297,-0.497609,0.312402,-1.31338,-2.35099,0.0624617,0.555623,1.68644,-0.0273242,-1.2821,0.507964,-0.10326,1.22833,-2.02043,-1.10427,1.90344,-1.14287,-1.05465,0.915917,0.589297
342,42.5416,0.959635,0.621484,3.0,7.0,0.0,-39.2006,-0.0176076,0.885917,0.791181,0.176966,0.665304,0.507825,0.244537,-0.318781,1.31586,0.554085,-0.563106,0.265352,0.962798,-1.28966,0.473483,-0.503203,0.275997,-1.2864,-2.30193,0.0516111,0.52867,1.61713,-0.0392371,-1.26589,0.472746,-0.106378,1.18349,-1.97948,-1.08274,1.83921,-1.12761,-1.04628,0.875677,0.548693
343,43.5166,0.999528,0.621484,3.0,7.0,0.0,-40.9134,-0.0113069,0.801031,0.789061,0.11892,0.668254,0.519261,0.118973,-0.17916,1.30669,0.472144,-0.603066,0.216655,0.838084,-1.22276,0.48582,-0.426572,0.388981,-1.26169,-2.1505,-0.00664289,0.46606,1.59865,-0.0568712,-1.14436,0.508496,-0.186319,1.07429,-1.85768,-1.07376,1.69757,-1.04317,-0.92261,0.825071,0.610945
344,41.6807,0.978282,0.621484,2.0,7.0,0.0,-39.4695,-0.0243119,0.797969,0.778781,0.178479,0.646532,0.498759,0.115992,-0.201821,1.27758,0.46059,-0.604097,0.205528,0.825487,-1.22509,0.465681,-0.440336,0.361157,-1.25975,-2.14806,-0.0139562,0.452863,1.56649,-0.0671384,-1.1526,0.48597,-0.189315,1.05718,-1.85648,-1.07291,1.67508,-1.04945,-0.933985,0.806042,0.584697
345,44.3453,0.985137,0.621484,2.0,7.0,0.0,-40.9131,-0.0313688,0.841394,0.800153,0.150296,0.658282,0.50435,0.147003,-0.248319,1.30936,0.489461,-0.614615,0.218928,0.875245,-1.28002,0.470153,-0.476818,0.336641,-1.30463,-2.24966,-0.00393626,0.476497,1.60841,-0.0691114,-1.21981,0.484891,-0.17834,1.10909,-1.94258,-1.1087,1.75196,-1.10425,-0.995905,0.835993,0.579361
346,42.9503,0.966053,0.621484,3.0,7.0,0.0,-42.4302,-0.0286175,0.829834,0.827133,0.142796,0.683551,0.528331,0.0922957,-0.188756,1.35156,0.467812,-0.654624,0.203871,0.846435,-1.2917,0.493373,-0.455681,0.403809,-1.33754,-2.25443,-0.0314102,0.463733,1.65658,-0.0792436,-1.20298,0.519937,-0.222394,1.09597,-1.95092,-1.14236,1.74565,-1.10129,-0.970214,0.84161,0.630516
347,40.8001,0.902373,0.621484,3.0,7.0,0.0,-37.9037,-0.0767516,0.851404,0.750114,0.142763,0.570925,0.420499,0.190021,-0.380715,1.18916,0.477322,-0.587301,0.199061,0.870615,-1.29073,0.387826,-0.546739,0.186672,-1.28178,-2.26183,-0.00217669,0.450548,1.47597,-0.0939227,-1.2758,0.383873,-0.148891,1.07761,-1.95212,-1.08657,1.70357,-1.13959,-1.06796,0.777745,0.452165
348,43.0054,0.870511,0.621484,3.0,7.0,0.0,-36.0643,0.0261974,0.894453,0.766622,0.155361,0.688576,0.532464,0.337486,-0.323498,1.32347,0.618013,-0.481528,0.324061,1.03224,-1.23135,0.498833,-0.474471,0.263755,-1.20977,-2.24793,0.121379,0.584974,1.61911,0.0157174,-1.2322,0.487896,-0.0220499,1.23904,-1.92292,-1.00579,1.88782,-1.08218,-1.02059,0.915562,0.549822
349,41.2963,0.938342,0.621484,2.0,7.0,0.0,-40.6481,0.0237709,0.88846,0.741891,0.175782,0.665203,0.511892,0.361358,-0.351358,1.28249,0.620519,-0.454354,0.327053,1.03293,-1.20905,0.479123,-0.479872,0.223889,-1.17648,-2.21551,0.133716,0.583208,1.57095,0.0202765,-1.22504,0.462052,0.00104028,1.2286,-1.89302,-0.974879,1.86495,-1.06968,-1.021,0.899548,0.514581
350,45.0525,0.923174,0.621484,3.0,7.0,0.0,-40.0773,0.0078759,0.86052,0.74805,0.122478,0.653981,0.50285,0.292128,-0.313652,1.27195,0.572466,-0.494642,0.290461,0.970463,-1.2107,0.470155,-0.470403,0.255652,-1.19592,-2.1905,0.0911838,0.54309,1.55916,-0.00591641,-1.20341,0.462961,-0.0520566,1.17465,-1.87764,-0.99914,1.80315,-1.06248,-0.996519,0.867592,0.527357
351,41.9994,0.752519,0.621484,2.0,7.0,0.0,-39.2747,-0.0667502,0.875111,0.795927,0.144378,0.619961,0.463113,0.171341,-0.34384,1.27239,0.491431,-0.624845,0.207309,0.894453,-1.33526,0.428722,-0.541772,0.249613,-1.34023,-2.33762,-0.00969258,0.469627,1.57381,-0.0931971,-1.30066,0.432555,-0.172949,1.11961,-2.01885,-1.1383,1.77328,-1.16873,-1.0792,0.821243,0.514175
352,44.0943,0.960123,0.621484,2.0,3.0,0.0,-41.2268,-0.0405664,0.860718,0.796355,0.149691,0.64624,0.490761,0.174026,-0.293935,1.29716,0.502296,-0.607558,0.22387,0.898027,-1.29946,0.456497,-0.503409,0.295326,-1.31202,-2.28761,0.00492671,0.483949,1.5972,-0.0713495,-1.25499,0.464549,-0.1624,1.12621,-1.97386,-1.11273,1.7747,-1.12959,-1.03291,0.838085,0.551024
353,44.2105,0.960837,0.621484,3.0,7.0,0.0,-42.1529,0.0420913,0.848248,0.804704,0.134163,0.735702,0.580693,0.224767,-0.179416,1.39074,0.568058,-0.543275,0.295172,0.957081,-1.2151,0.546281,-0.407623,0.409499,-1.23878,-2.1923,0.0712942,0.554537,1.69171,0.00473576,-1.15591,0.560516,-0.103546,1.19185,-1.88276,-1.04136,1.83914,-1.03877,-0.930805,0.915754,0.654853
354,45.4776,0.881304,0.621484,2.0,7.0,0.0,-42.1169,0.0116045,0.860399,0.788991,0.14506,0.692201,0.537412,0.236357,-0.251691,1.33806,0.557475,-0.545725,0.278618,0.953406,-1.24094,0.503391,-0.45335,0.33444,-1.24948,-2.22754,0.0626371,0.537515,1.63612,-0.0166723,-1.20195,0.5092,-0.101095,1.17799,-1.91402,-1.05063,1.82332,-1.07431,-0.982177,0.887178,0.592403
355,37.6383,0.702236,0.621484,2.0,7.0,0.0,-35.7286,-0.0712237,0.91938,0.752416,0.153125,0.579646,0.42237,0.300268,-0.48109,1.208,0.553239,-0.545538,0.248401,0.980753,-1.33423,0.388956,-0.597335,0.107877,-1.29184,-2.37313,0.05457,0.511122,1.50244,-0.0694418,-1.36259,0.366446,-0.0750801,1.17562,-2.03968,-1.084,1.82781,-1.19687,-1.15626,0.829079,0.413793
356,39.8506,0.982967,0.621484,3.0,7.0,0.0,-35.6587,-0.0661634,0.87911,0.733388,0.162395,0.567932,0.416297,0.26888,-0.438332,1.17825,0.524621,-0.538325,0.234191,0.932727,-1.28544,0.383895,-0.564731,0.130575,-1.25281,-2.28119,0.0431723,0.487544,1.46349,-0.0693753,-1.30179,0.366783,-0.0877595,1.12599,-1.9621,-1.05337,1.75536,-1.14784,-1.10012,0.800127,0.418441
357,44.3421,1.0,0.621484,3.0,7.0,0.0,-38.1241,-0.0393869,0.84024,0.801656,0.126149,0.651508,0.497555,0.134975,-0.252354,1.30346,0.479548,-0.625309,0.209583,0.864676,-1.28849,0.46332,-0.483386,0.332875,-1.31454,-2.25724,-0.0140355,0.467198,1.6028,-0.0779953,-1.22635,0.478861,-0.189499,1.0995,-1.95054,-1.11874,1.74255,-1.11179,-1.00194,0.827798,0.574394
358,43.5161,0.911718,0.621484,3.0,7.0,0.0,-41.1419,0.0395257,0.851836,0.740224,0.13068,0.678878,0.529296,0.321311,-0.279151,1.29043,0.598545,-0.457551,0.319365,0.99254,-1.16653,0.49694,-0.434017,0.284294,-1.15173,-2.13639,0.122211,0.569402,1.57466,0.0259705,-1.15952,0.489731,-0.0194454,1.19453,-1.82669,-0.956955,1.81657,-1.01992,-0.954805,0.890458,0.55335
359,42.0802,0.867784,0.621484,3.0,7.0,0.0,-40.6719,-0.0600924,0.839201,0.814121,0.138872,0.641286,0.486317,0.0945609,-0.25372,1.3016,0.45209,-0.663283,0.183478,0.836083,-1.31884,0.451688,-0.499196,0.336328,-1.35251,-2.28867,-0.0453494,0.442841,1.60414,-0.103402,-1.24639,0.471473,-0.22732,1.07731,-1.98211,-1.15626,1.72511,-1.13632,-1.01802,0.811259,0.573055
360,41.3826,0.966517,0.621484,3.0,7.0,0.0,-38.7057,-0.0646285,0.804473,0.765017,0.147293,0.594739,0.447564,0.105953,-0.272094,1.21723,0.433358,-0.622248,0.174695,0.802215,-1.25847,0.414868,-0.490539,0.287188,-1.28198,-2.18556,-0.0383802,0.420957,1.50316,-0.100706,-1.20092,0.428952,-0.205118,1.02579,-1.89195,-1.09465,1.64043,-1.09042,-0.986847,0.764664,0.519265
361,44.5051,1.0,0.621484,2.0,3.0,0.0,-40.9726,-0.00276968,0.834828,0.759994,0.158699,0.652925,0.503234,0.22334,-0.266104,1.27581,0.529397,-0.536118,0.258408,0.913832,-1.21347,0.470404,-0.455697,0.300321,-1.21861,-2.16981,0.0511069,0.508758,1.56353,-0.0282482,-1.17992,0.474283,-0.104987,1.12898,-1.86571,-1.02595,1.75284,-1.05429,-0.968431,0.844622,0.55247
362,44.7728,1.0,0.621484,3.0,7.0,0.0,-43.7697,-0.0111166,0.821857,0.771407,0.151202,0.653955,0.504509,0.177842,-0.237442,1.28298,0.502237,-0.567226,0.237216,0.879562,-1.22232,0.471435,-0.449507,0.329748,-1.24058,-2.16773,0.0236706,0.487243,1.5724,-0.0443946,-1.17136,0.48261,-0.141602,1.10292,-1.86795,-1.04972,1.72666,-1.05519,-0.955851,0.832149,0.570226
363,44.1457,0.967063,0.621484,2.0,3.0,0.0,-43.7179,-0.00236387,0.829605,0.77623,0.164336,0.666913,0.516278,0.191926,-0.234297,1.3002,0.516942,-0.56044,0.249237,0.897944,-1.22295,0.482972,-0.445679,0.337232,-1.23999,-2.17685,0.0346773,0.501245,1.5917,-0.0350908,-1.1734,0.493476,-0.130929,1.12219,-1.87429,-1.04745,1.7508,-1.05534,-0.95663,0.847897,0.580795
364,45.9294,0.993425,0.621484,2.0,7.0,0.0,-44.1712,0.00342216,0.862038,0.78598,0.110814,0.681512,0.526833,0.235142,-0.266774,1.32552,0.552383,-0.548934,0.272653,0.949288,-1.24775,0.492893,-0.463876,0.318614,-1.25375,-2.23547,0.0581001,0.531349,1.62295,-0.0233154,-1.21217,0.497284,-0.103688,1.17205,-1.92143,-1.05475,1.81675,-1.08284,-0.993404,0.878906,0.578576
365,45.8308,0.95168,0.621484,3.0,7.0,0.0,-45.0279,-0.00214946,0.843839,0.771041,0.141294,0.663019,0.511457,0.222283,-0.264297,1.29456,0.534471,-0.545056,0.260771,0.922917,-1.22829,0.47818,-0.459048,0.309414,-1.2351,-2.19543,0.0500743,0.514261,1.58615,-0.0289062,-1.19218,0.483002,-0.109125,1.1418,-1.88799,-1.04021,1.77357,-1.06611,-0.97751,0.855496,0.563335
366,45.7737,0.991972,0.621484,3.0,7.0,0.0,-45.1497,0.00975133,0.846145,0.795417,0.112082,0.695499,0.541528,0.202537,-0.221543,1.34394,0.537725,-0.564414,0.264964,0.926141,-1.23826,0.507438,-0.441203,0.362908,-1.25774,-2.21181,0.0446132,0.522566,1.64224,-0.0249382,-1.18485,0.519327,-0.12615,1.1567,-1.90315,-1.06118,1.79938,-1.06564,-0.962593,0.878409,0.610089
367,44.0462,0.79557,0.621484,3.0,7.0,0.0,-41.7194,-0.0130721,0.863829,0.772595,0.16461,0.653774,0.500119,0.240885,-0.30512,1.28889,0.543849,-0.546495,0.262401,0.942316,-1.25436,0.466596,-0.486192,0.275298,-1.25183,-2.24158,0.0535245,0.519329,1.58295,-0.0345647,-1.2303,0.466238,-0.101095,1.15807,-1.92715,-1.05318,1.79792,-1.09584,-1.0158,0.858385,0.540814
368,44.7995,0.996003,0.621484,3.0,7.0,0.0,-43.3412,0.00463039,0.869123,0.777638,0.154414,0.675823,0.521199,0.259696,-0.288769,1.31504,0.564824,-0.532474,0.281675,0.965718,-1.24452,0.48746,-0.471289,0.295333,-1.24215,-2.23785,0.0713923,0.540224,1.61099,-0.017103,-1.22008,0.487199,-0.0843292,1.18295,-1.92148,-1.04227,1.82684,-1.08489,-1.00416,0.881548,0.562373
369,44.3206,0.855978,0.621484,2.0,7.0,0.0,-40.4663,-0.0339467,0.877743,0.768887,0.13473,0.630031,0.475349,0.2475,-0.353596,1.26437,0.539281,-0.554364,0.252076,0.944957,-1.28179,0.44181,-0.519905,0.229518,-1.27005,-2.28219,0.0464191,0.510661,1.55888,-0.0500848,-1.26982,0.43633,-0.102619,1.15615,-1.96297,-1.06903,1.79964,-1.12797,-1.05695,0.845259,0.504703
370,44.8595,1.0,0.621484,2.0,3.0,0.0,-44.1141,-0.0300049,0.86746,0.773591,0.142021,0.637747,0.483648,0.228281,-0.326472,1.274,0.53028,-0.562659,0.247478,0.930531,-1.27464,0.450057,-0.505841,0.255459,-1.27082,-2.26563,0.0386413,0.50514,1.5687,-0.0507933,-1.25222,0.448985,-0.115503,1.14607,-1.94992,-1.07145,1.78768,-1.11646,-1.03752,0.844238,0.522842
371,46.2794,0.891695,0.621484,3.0,7.0,0.0,-41.5567,0.000725407,0.847723,0.771927,0.130397,0.666712,0.514691,0.230047,-0.266403,1.29935,0.541025,-0.54112,0.265864,0.931389,-1.22884,0.481347,-0.459136,0.308852,-1.23417,-2.19998,0.0552823,0.520111,1.59157,-0.0252149,-1.19462,0.485348,-0.103319,1.14995,-1.89118,-1.03852,1.78354,-1.06711,-0.979803,0.861282,0.564831
372,45.7211,0.956024,0.621484,2.0,3.0,0.0,-45.5364,-0.0231012,0.855926,0.788781,0.132882,0.657236,0.502904,0.194845,-0.279511,1.30239,0.518164,-0.582737,0.241052,0.911846,-1.27237,0.468933,-0.484381,0.305176,-1.28308,-2.2545,0.0246069,0.4992,1.59993,-0.0526046,-1.23057,0.475945,-0.140219,1.1372,-1.94254,-1.08506,1.78078,-1.10486,-1.01072,0.849435,0.560499
373,45.074,0.939423,0.621484,2.0,7.0,0.0,-43.9881,-0.0351768,0.834592,0.777516,0.129386,0.635276,0.484038,0.165176,-0.273294,1.27007,0.488785,-0.592089,0.219215,0.872243,-1.26029,0.450641,-0.482248,0.300277,-1.27551,-2.21936,0.00474338,0.472219,1.56242,-0.0669078,-1.21305,0.460138,-0.16017,1.09615,-1.91504,-1.08199,1.72715,-1.09319,-0.996041,0.81888,0.546433
374,45.1245,0.880636,0.621484,3.0,7.0,0.0,-42.5908,0.011735,0.861976,0.813933,0.119389,0.713375,0.556197,0.202863,-0.218735,1.37643,0.547936,-0.578033,0.270347,0.943441,-1.26265,0.521351,-0.446482,0.378149,-1.28456,-2.25502,0.0443923,0.533327,1.68126,-0.0248862,-1.20543,0.534614,-0.131382,1.18013,-1.94053,-1.08413,1.83633,-1.08517,-0.977874,0.89806,0.62874
375,45.2265,0.997944,0.621484,3.0,7.0,0.0,-44.7218,-0.00407204,0.834494,0.745647,0.135689,0.639529,0.491156,0.24229,-0.287209,1.25259,0.534259,-0.518429,0.262315,0.919228,-1.20261,0.458794,-0.461354,0.273205,-1.19977,-2.15619,0.0608216,0.510408,1.53648,-0.024584,-1.17992,0.458224,-0.0881919,1.1273,-1.85245,-1.0079,1.74513,-1.04979,-0.97293,0.837514,0.529942
376,43.357,0.954947,0.621484,2.0,7.0,0.0,-43.0434,-0.0221013,0.812308,0.751698,0.161606,0.626189,0.479442,0.18023,-0.261032,1.24058,0.490168,-0.55738,0.227413,0.863635,-1.2103,0.447101,-0.458869,0.295142,-1.22223,-2.1429,0.0207291,0.472884,1.52379,-0.0511998,-1.16823,0.454742,-0.137253,1.07905,-1.84679,-1.03414,1.69112,-1.04993,-0.958601,0.807183,0.536414
377,45.4774,0.982083,0.621484,3.0,7.0,0.0,-41.9613,0.00125659,0.872492,0.788535,0.110391,0.681692,0.525762,0.245892,-0.282106,1.32876,0.560042,-0.548469,0.276392,0.962103,-1.25929,0.491637,-0.473962,0.307507,-1.26139,-2.2578,0.0620814,0.537154,1.62794,-0.023343,-1.22867,0.493871,-0.0981828,1.1841,-1.94008,-1.06033,1.83374,-1.0955,-1.00944,0.884642,0.572951
378,45.6611,0.966889,0.621484,3.0,7.0,0.0,-44.4784,0.0242452,0.834618,0.771331,0.124563,0.689488,0.538801,0.233598,-0.222681,1.32007,0.551043,-0.524383,0.280995,0.934817,-1.19574,0.505605,-0.424845,0.348351,-1.20743,-2.15379,0.0690469,0.533052,1.61078,-0.0052955,-1.1533,0.513136,-0.0927688,1.15565,-1.84956,-1.01423,1.78411,-1.03142,-0.938233,0.875911,0.596587
379,44.3099,0.864526,0.621484,2.0,3.0,0.0,-43.0461,-0.0352586,0.858258,0.753411,0.122973,0.615322,0.463931,0.237632,-0.345554,1.23666,0.52452,-0.546253,0.243811,0.921112,-1.25673,0.431084,-0.509914,0.225272,-1.24615,-2.23519,0.0420708,0.496901,1.52506,-0.0516007,-1.24379,0.426231,-0.104455,1.12841,-1.92303,-1.04951,1.75827,-1.1056,-1.03514,0.82505,0.493816
380,45.6324,0.995049,0.621484,3.0,7.0,0.0,-43.678,0.0261423,0.860943,0.786862,0.126847,0.704955,0.550304,0.254843,-0.241044,1.34943,0.573551,-0.528026,0.294319,0.969861,-1.22501,0.516346,-0.439955,0.344375,-1.23207,-2.21178,0.0792726,0.552976,1.64698,-0.00122502,-1.18802,0.521328,-0.0832503,1.19328,-1.89812,-1.03322,1.83793,-1.05946,-0.968938,0.901246,0.603378
381,45.5571,0.956378,0.621484,3.0,7.0,0.0,-44.5884,-0.0255908,0.833236,0.78103,0.125472,0.647798,0.496377,0.167517,-0.256549,1.28481,0.495351,-0.587985,0.22658,0.877952,-1.25269,0.46288,-0.470393,0.318058,-1.27059,-2.211,0.0105096,0.479906,1.57796,-0.0589562,-1.20183,0.473875,-0.156523,1.10388,-1.90709,-1.07714,1.73582,-1.08371,-0.983675,0.828938,0.562219
382,45.4931,0.985138,0.621484,3.0,7.0,0.0,-44.6548,0.0253758,0.846208,0.797016,0.128664,0.712471,0.55835,0.215946,-0.203754,1.36201,0.552689,-0.550891,0.280025,0.941059,-1.22401,0.524208,-0.425115,0.381375,-1.24437,-2.19789,0.0590303,0.537882,1.66073,-0.00985956,-1.16941,0.536586,-0.112515,1.1724,-1.88918,-1.04771,1.81577,-1.05069,-0.946648,0.894697,0.62806
383,45.6223,0.986939,0.621484,3.0,7.0,0.0,-44.7608,-0.00958109,0.858776,0.797006,0.140749,0.677738,0.52239,0.200982,-0.258908,1.32885,0.530945,-0.578566,0.253333,0.925663,-1.26767,0.488124,-0.470589,0.330031,-1.2816,-2.25401,0.0338856,0.513201,1.62887,-0.0411585,-1.22141,0.496933,-0.134287,1.15455,-1.94092,-1.08263,1.80258,-1.09709,-0.999064,0.86804,0.584335
384,45.2544,0.93446,0.621484,3.0,7.0,0.0,-43.8529,0.00647132,0.815857,0.758092,0.126529,0.660214,0.512547,0.205181,-0.229094,1.27941,0.519566,-0.535305,0.255898,0.894513,-1.1895,0.479964,-0.4312,0.33079,-1.20326,-2.12671,0.047044,0.50292,1.56468,-0.023852,-1.14484,0.488624,-0.113183,1.11242,-1.82925,-1.01418,1.72844,-1.02704,-0.933326,0.840589,0.572078
385,45.6556,0.983212,0.621484,3.0,7.0,0.0,-44.5107,0.00511187,0.838216,0.751166,0.123619,0.653431,0.5042,0.249397,-0.27618,1.27072,0.544849,-0.514472,0.271857,0.931428,-1.2006,0.471623,-0.453502,0.287638,-1.19899,-2.1588,0.0685714,0.521394,1.55646,-0.0162655,-1.17611,0.471744,-0.0822027,1.14152,-1.85367,-1.00615,1.763,-1.04611,-0.967509,0.851305,0.544787
386,45.9462,0.94604,0.621484,2.0,7.0,0.0,-43.5875,0.00107207,0.85124,0.774309,0.108531,0.66913,0.516552,0.232535,-0.268328,1.30383,0.543986,-0.541923,0.267621,0.936009,-1.23291,0.483096,-0.460962,0.308975,-1.2378,-2.20795,0.0565005,0.522797,1.59705,-0.0246861,-1.19919,0.486854,-0.102349,1.15507,-1.89787,-1.04138,1.79094,-1.07088,-0.983734,0.864879,0.56629
387,45.0049,0.916802,0.621484,2.0,3.0,0.0,-44.6621,0.00395335,0.845908,0.783767,0.099818,0.679881,0.526977,0.213239,-0.243476,1.32036,0.536968,-0.554772,0.263418,0.925836,-1.2342,0.493267,-0.450565,0.336104,-1.24719,-2.20555,0.047788,0.519193,1.61553,-0.0266932,-1.18964,0.501533,-0.117217,1.15065,-1.89717,-1.05126,1.78843,-1.06676,-0.971034,0.867919,0.587031
388,45.3818,0.886087,0.621484,3.0,7.0,0.0,-43.5688,0.0176817,0.824261,0.788214,0.126755,0.696957,0.54577,0.186116,-0.188679,1.33774,0.525929,-0.559509,0.261235,0.903645,-1.20917,0.512128,-0.417291,0.386163,-1.23574,-2.1598,0.0411338,0.514227,1.63186,-0.0208288,-1.14682,0.527945,-0.131894,1.1349,-1.8589,-1.04358,1.76646,-1.03502,-0.926104,0.869078,0.622487
389,43.4731,0.905452,0.621484,2.0,7.0,0.0,-42.9497,0.0302048,0.81882,0.806316,0.148727,0.724631,0.572353,0.163766,-0.141756,1.37707,0.524513,-0.574337,0.263331,0.898593,-1.20793,0.538178,-0.394369,0.438891,-1.24757,-2.15622,0.0351831,0.518232,1.67543,-0.0162768,-1.12799,0.561272,-0.148349,1.13992,-1.85691,-1.05548,1.77692,-1.02447,-0.901405,0.885052,0.665874
390,45.5216,0.99825,0.621484,2.0,3.0,0.0,-43.0154,0.0161344,0.837987,0.768292,0.142053,0.678879,0.528135,0.235246,-0.240511,1.30781,0.547853,-0.526481,0.276248,0.933477,-1.20366,0.495005,-0.436756,0.330292,-1.2119,-2.16453,0.0659533,0.528379,1.59807,-0.011354,-1.1658,0.500617,-0.0934408,1.15214,-1.85919,-1.01823,1.7806,-1.04144,-0.951799,0.868843,0.581584
391,42.6833,0.848634,0.621484,3.0,7.0,0.0,-41.8585,-0.0427859,0.889832,0.760531,0.140105,0.614376,0.459261,0.26998,-0.393694,1.24454,0.546939,-0.54504,0.254344,0.959131,-1.29206,0.425874,-0.541556,0.189647,-1.26939,-2.30303,0.0535778,0.513582,1.53808,-0.0524601,-1.29456,0.414318,-0.0880455,1.1638,-1.97974,-1.06657,1.80835,-1.14462,-1.08471,0.841154,0.474948
392,41.7903,0.954042,0.621484,3.0,7.0,0.0,-38.9113,0.0116916,0.77426,0.770774,0.146924,0.675352,0.530614,0.125907,-0.139092,1.29796,0.475314,-0.571099,0.228976,0.828628,-1.166,0.498028,-0.387084,0.41339,-1.20822,-2.06409,0.00984568,0.471286,1.5823,-0.0352029,-1.08397,0.522506,-0.167865,1.06097,-1.78093,-1.02616,1.66674,-0.988776,-0.867093,0.823264,0.625237
393,43.4486,0.952757,0.621484,3.0,7.0,0.0,-38.9391,0.00928083,0.799523,0.797027,0.13044,0.695525,0.545966,0.125625,-0.144859,1.3392,0.48753,-0.594001,0.233238,0.852318,-1.20775,0.512281,-0.40215,0.426105,-1.25198,-2.13534,0.00650724,0.483624,1.63311,-0.0395332,-1.1222,0.537908,-0.177553,1.09279,-1.84291,-1.06392,1.71878,-1.02425,-0.897896,0.847764,0.644496
394,43.5993,1.0,0.621484,3.0,7.0,0.0,-43.1706,-0.0175129,0.886188,0.75106,0.129166,0.631602,0.477692,0.303181,-0.375996,1.25485,0.572684,-0.509211,0.280806,0.983499,-1.25639,0.444647,-0.516294,0.202338,-1.23019,-2.26214,0.0834532,0.538006,1.54551,-0.0249038,-1.26378,0.431125,-0.0544134,1.18417,-1.94028,-1.02853,1.82346,-1.1124,-1.05679,0.860333,0.488593
395,42.1922,0.939174,0.621484,2.0,3.0,0.0,-41.4425,-0.00933928,0.906697,0.756887,0.129012,0.645063,0.488626,0.335516,-0.3925,1.27486,0.599765,-0.496966,0.300257,1.02065,-1.26728,0.455192,-0.523396,0.194459,-1.23391,-2.29436,0.103046,0.561634,1.56918,-0.012823,-1.28377,0.437696,-0.0322363,1.22022,-1.96524,-1.02817,1.86954,-1.12514,-1.07562,0.884324,0.491197
396,45.6425,1.0,0.621484,2.0,3.0,0.0,-42.4425,0.00379489,0.869556,0.793396,0.138867,0.688271,0.532193,0.236724,-0.267963,1.33828,0.557289,-0.554128,0.275161,0.957629,-1.25876,0.497939,-0.467398,0.322761,-1.26513,-2.25518,0.0585092,0.536201,1.63845,-0.0233737,-1.22243,0.502545,-0.10497,1.18261,-1.9384,-1.06436,1.83317,-1.09215,-1.00158,0.887133,0.584803
397,44.3011,0.889148,0.621484,3.0,7.0,0.0,-42.5015,0.00227664,0.855375,0.789458,0.0961763,0.683174,0.528834,0.218367,-0.252289,1.32872,0.542656,-0.558583,0.265811,0.936026,-1.24717,0.494847,-0.458324,0.332509,-1.25855,-2.22887,0.0490233,0.523976,1.62638,-0.0276257,-1.20449,0.50223,-0.116289,1.16182,-1.9171,-1.0606,1.80548,-1.07924,-0.984408,0.874713,0.587272
398,43.6793,0.967285,0.621484,3.0,7.0,0.0,-43.0849,0.00413376,0.837992,0.770565,0.171463,0.668793,0.517845,0.219961,-0.249298,1.29928,0.534826,-0.541517,0.263391,0.920341,-1.21756,0.484641,-0.448027,0.322442,-1.22708,-2.17882,0.0521704,0.515872,1.59013,-0.0241552,-1.17794,0.490971,-0.108358,1.14013,-1.87343,-1.0333,1.76953,-1.05432,-0.963227,0.857731,0.572979
